Actor Name,Name,Drop Table Name,Drop Reason,Drop,Amount,Drop Chance
AsbObj_RockParts_C_S_05,Blue Rock,Gerudo_High,,Purple Rupee,1,1%
AsbObj_RockParts_C_S_05,Blue Rock,Gerudo_High,,Hightail Lizard,1,40%
AsbObj_RockParts_C_S_05,Blue Rock,Gerudo_High,,Hearty Lizard,1,2%
AsbObj_RockParts_C_S_05,Blue Rock,NoInsect,,Green Rupee,1,10%
AsbObj_RockParts_C_S_05,Blue Rock,NoInsect,,Blue Rupee,1,5%
AsbObj_RockParts_C_S_05,Blue Rock,NoInsect,,Red Rupee,1,1%
AsbObj_RockParts_C_S_05,Blue Rock,NoInsect,,Purple Rupee,1,0.3%
AsbObj_SharpRock_A_S_01,,Rupee_Low,,Green Rupee,1,80%
AsbObj_SharpRock_A_S_01,,Rupee_Low,,Blue Rupee,1,20%
AsbObj_SharpRock_A_S_01,,Rupee_Middle,,Blue Rupee,1,80%
AsbObj_SharpRock_A_S_01,,Rupee_Middle,,Red Rupee,1,20%
AsbObj_SharpRock_A_S_01,,,Rain,,,100%
AsbObj_SharpRock_A_S_01,,Normal,,Fairy,1,0%
AsbObj_SharpRock_A_S_01,,Normal,,Restless Cricket,1,10%
AsbObj_SharpRock_A_S_01,,Normal,,Hot-Footed Frog,1,5%
AsbObj_SharpRock_A_S_01,,Normal,,Green Rupee,1,10%
AsbObj_SharpRock_A_S_01,,Normal,,Blue Rupee,1,5%
AsbObj_SharpRock_A_S_01,,Normal,,Red Rupee,1,1%
AsbObj_SharpRock_A_S_01,,Normal,,Purple Rupee,1,0.3%
AsbObj_SharpRock_A_S_01,,Normal_NoRupee,,Fairy,1,0%
AsbObj_SharpRock_A_S_01,,Normal_NoRupee,,Restless Cricket,1,10%
AsbObj_SharpRock_A_S_01,,Normal_NoRupee,,Hot-Footed Frog,1,5%
AsbObj_SharpRock_A_S_01,,Rupee,,Green Rupee,1,45%
AsbObj_SharpRock_A_S_01,,Rupee,,Blue Rupee,1,32.5%
AsbObj_SharpRock_A_S_01,,Rupee,,Red Rupee,1,15%
AsbObj_SharpRock_A_S_01,,Rupee,,Purple Rupee,1,5%
AsbObj_SharpRock_A_S_01,,Rupee,,Silver Rupee,1,2%
AsbObj_SharpRock_A_S_01,,Rupee,,Gold Rupee,1,0.5%
AsbObj_SharpRock_A_S_01,,Ore,,Amber,1,60%
AsbObj_SharpRock_A_S_01,,Ore,,Opal,1,10%
AsbObj_SharpRock_A_S_01,,Ore,,Topaz,1,5%
AsbObj_SharpRock_A_S_01,,Ore,,Sapphire,1,2%
AsbObj_SharpRock_A_S_01,,Ore,,Ruby,1,2%
AsbObj_SharpRock_A_S_01,,Ore,,Flint,1,21%
AsbObj_SharpRock_A_S_01,,Rupee_High,,Blue Rupee,1,50%
AsbObj_SharpRock_A_S_01,,Rupee_High,,Red Rupee,1,30%
AsbObj_SharpRock_A_S_01,,Rupee_High,,Purple Rupee,1,13%
AsbObj_SharpRock_A_S_01,,Rupee_High,,Silver Rupee,1,5%
AsbObj_SharpRock_A_S_01,,Rupee_High,,Gold Rupee,1,2%
AsbObj_SharpRock_A_S_01,,Saihate,,Hightail Lizard,1,10%
AsbObj_SharpRock_A_S_01,,Saihate,,Hearty Lizard,1,2%
AsbObj_SharpRock_A_S_01,,Saihate,,Razorclaw Crab,1,10%
AsbObj_SharpRock_A_S_01,,Saihate,,Ironshell Crab,1,10%
AsbObj_SharpRock_A_S_01,,Gerudo_High,,Green Rupee,1,30%
AsbObj_SharpRock_A_S_01,,Gerudo_High,,Blue Rupee,1,15%
AsbObj_SharpRock_A_S_01,,Gerudo_High,,Red Rupee,1,2%
AsbObj_SharpRock_A_S_01,,Gerudo_High,,Purple Rupee,1,1%
AsbObj_SharpRock_A_S_01,,Gerudo_High,,Hightail Lizard,1,40%
AsbObj_SharpRock_A_S_01,,Gerudo_High,,Hearty Lizard,1,2%
AsbObj_SharpRock_A_S_01,,NoInsect,,Green Rupee,1,10%
AsbObj_SharpRock_A_S_01,,NoInsect,,Blue Rupee,1,5%
AsbObj_SharpRock_A_S_01,,NoInsect,,Red Rupee,1,1%
AsbObj_SharpRock_A_S_01,,NoInsect,,Purple Rupee,1,0.3%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10131665827586324470,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10233849098891155962,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10244808272946875302,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10430580671344631274,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10447821287089544077,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10483880881198025233,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10796549772684734244,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_10969158016514360251,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11117992257591194068,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11243062260390819889,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11271894654559359590,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11571720514695036718,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11666529994056780230,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_11686460410676604471,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_1182636127497964702,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_119291738475975424,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12006225507873938812,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12036603631208555626,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12044001515890561578,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12198377457015514698,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_1229028729025959329,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12463102866885286232,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12467011356544943496,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12468933770490990565,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12552836565173740749,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12888077094263692182,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_12898515143936936982,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13025833752173969302,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13311389840674767334,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13366934901514573571,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13519517221591174430,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13653275406693105638,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_13985078805804040633,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Ruby,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Sapphire,2,0.02%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Rock,2,1.2%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Rusty Claymore,2,0.6%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Flint,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Rock Salt,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_14017300132529680187,,,UseAI,Opal,2,0.3%
AutoGenerateDestructibleActorHardnessLv1_14056056120639498274,,,UseAI,Ruby,2,0.02%
